model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
google/gemma-3-1b-it,The quantum computer,0,2233, invest,1,41004,41668,1,4,1,14.346081733703613
google/gemma-3-1b-it,The quantum computer,0,2247, put,1,104292,153022,1,2,1,14.855313301086426
google/gemma-3-1b-it,The quantum computer,0,2423,ino,1,3364,4318,1,5,1,12.331619262695312
google/gemma-3-1b-it,The quantum computer,0,2582,EXT,2,97564,77566,1,11,1,
google/gemma-3-1b-it,The quantum computer,0,2669,ending,6,183228,182486,6,11,1,
google/gemma-3-1b-it,The quantum computer,0,2802, access,1,92956,82273,1,11,1,15.458965301513672
google/gemma-3-1b-it,The quantum computer,0,3155, house,1,11247,15561,1,2,1,12.623323440551758
google/gemma-3-1b-it,The quantum computer,0,3210, thing,1,183345,125339,1,11,1,15.264448165893555
google/gemma-3-1b-it,The quantum computer,0,3631,font,1,30379,15238,1,9,1,13.28237533569336
google/gemma-3-1b-it,The quantum computer,0,3633,aur,1,31986,23488,1,10,1,13.849745750427246
google/gemma-3-1b-it,The quantum computer,0,3803, God,1,1353,2132,1,4,1,11.720399856567383
google/gemma-3-1b-it,The quantum computer,0,3834,At,2,6261,8348,2,2,1,
google/gemma-3-1b-it,The quantum computer,0,4111,idge,6,181692,179949,4,11,1,
google/gemma-3-1b-it,The quantum computer,0,4340,OC,1,37030,31791,1,11,1,14.454490661621094
google/gemma-3-1b-it,The quantum computer,0,4648, tim,1,37886,79137,1,11,1,16.665170669555664
google/gemma-3-1b-it,The quantum computer,0,4680, cand,1,47318,28084,1,11,1,15.236355781555176
google/gemma-3-1b-it,The quantum computer,0,4754,My,2,36384,27448,2,2,1,
google/gemma-3-1b-it,The quantum computer,0,4981, status,1,76700,61087,1,11,1,15.678378105163574
google/gemma-3-1b-it,The quantum computer,0,5083, dro,6,218164,217284,6,12,1,
google/gemma-3-1b-it,The quantum computer,0,5380, va,1,34424,110097,1,11,1,16.952850341796875
google/gemma-3-1b-it,The quantum computer,0,5512, pun,3,108894,153892,2,11,1,
google/gemma-3-1b-it,The quantum computer,0,5628, located,1,7577,6597,1,3,1,11.522112846374512
google/gemma-3-1b-it,The quantum computer,0,5732, nicht,1,7110,42787,1,2,1,14.690739631652832
google/gemma-3-1b-it,The quantum computer,0,5912, See,1,96274,99879,1,11,1,14.828388214111328
google/gemma-3-1b-it,The quantum computer,0,6060, handle,1,69095,44244,1,2,1,14.486318588256836
google/gemma-3-1b-it,The quantum computer,0,6204,miss,1,153883,160771,1,11,1,16.60558319091797
google/gemma-3-1b-it,The quantum computer,0,6254, tor,1,80367,59538,1,11,1,15.56106948852539
google/gemma-3-1b-it,The quantum computer,0,6478, session,1,16182,5742,1,2,1,12.312153816223145
google/gemma-3-1b-it,The quantum computer,0,6486, Sur,1,9185,3848,1,8,1,12.785806655883789
google/gemma-3-1b-it,The quantum computer,0,6540, culture,1,22899,27081,1,2,1,11.777902603149414
google/gemma-3-1b-it,The quantum computer,0,6541, capacity,1,11702,5550,1,2,1,12.133625984191895
google/gemma-3-1b-it,The quantum computer,0,7568,pop,1,4186,8156,1,2,1,12.414469718933105
google/gemma-3-1b-it,The quantum computer,0,7652,enz,1,32017,55536,1,11,1,13.970619201660156
google/gemma-3-1b-it,The quantum computer,0,7808, moved,1,26576,47523,1,9,1,13.367704391479492
google/gemma-3-1b-it,The quantum computer,0,7876, ven,1,28456,18702,1,11,1,14.350712776184082
google/gemma-3-1b-it,The quantum computer,0,7902,double,1,92935,119575,1,2,1,15.964638710021973
google/gemma-3-1b-it,The quantum computer,0,8021,allow,1,52467,36877,1,11,1,14.085052490234375
google/gemma-3-1b-it,The quantum computer,0,8313, Kh,1,1471,1052,1,2,1,12.366050720214844
google/gemma-3-1b-it,The quantum computer,0,8448, interval,1,54523,42770,1,11,1,14.99807071685791
google/gemma-3-1b-it,The quantum computer,0,9166, vez,1,55139,43346,1,11,1,15.535627365112305
google/gemma-3-1b-it,The quantum computer,0,9208,These,2,101548,110361,2,2,1,
google/gemma-3-1b-it,The quantum computer,0,9415,Eng,1,33158,50949,1,2,1,15.320319175720215
google/gemma-3-1b-it,The quantum computer,0,9438,dt,1,39988,11576,1,11,1,15.042221069335938
google/gemma-3-1b-it,The quantum computer,0,9577, tou,2,109482,133348,2,11,1,
google/gemma-3-1b-it,The quantum computer,0,9697, feedback,1,176232,141555,1,11,1,16.448604583740234
google/gemma-3-1b-it,The quantum computer,0,9744, village,1,2296,7847,1,2,1,12.518158912658691
google/gemma-3-1b-it,The quantum computer,0,10480,match,1,25973,8733,1,2,1,13.74740219116211
google/gemma-3-1b-it,The quantum computer,0,10702, Gi,1,3734,3881,1,9,1,12.711692810058594
google/gemma-3-1b-it,The quantum computer,0,10746,"""));",1,99491,62790,1,2,1,14.141995429992676
google/gemma-3-1b-it,The quantum computer,0,10770, Thank,1,4464,3035,1,2,1,12.492279052734375
google/gemma-3-1b-it,The quantum computer,0,11055, charged,1,44227,37713,1,11,1,14.482166290283203
google/gemma-3-1b-it,The quantum computer,0,11278, aid,1,12497,52104,1,2,1,13.187810897827148
google/gemma-3-1b-it,The quantum computer,0,11397, dal,1,9379,28094,1,10,1,13.823332786560059
google/gemma-3-1b-it,The quantum computer,0,11526,BI,1,31477,31115,1,11,1,14.752825736999512
google/gemma-3-1b-it,The quantum computer,0,11664,unes,1,65259,30756,1,11,1,14.91112232208252
google/gemma-3-1b-it,The quantum computer,0,11668,username,8,184449,232313,7,11,1,
google/gemma-3-1b-it,The quantum computer,0,11699, eleg,1,77913,24512,1,11,1,14.925240516662598
google/gemma-3-1b-it,The quantum computer,0,11833,aders,1,55424,59459,1,11,1,14.38058090209961
google/gemma-3-1b-it,The quantum computer,0,12248, Environment,1,43075,87126,1,11,1,15.70175838470459
google/gemma-3-1b-it,The quantum computer,0,12396, findings,1,166741,105767,1,11,1,15.301809310913086
google/gemma-3-1b-it,The quantum computer,0,12429,wait,1,70265,84856,1,11,1,14.631494522094727
google/gemma-3-1b-it,The quantum computer,0,12708, vie,1,55940,81286,1,11,1,16.530942916870117
google/gemma-3-1b-it,The quantum computer,0,12730, Support,1,23520,31732,1,2,1,13.943032264709473
google/gemma-3-1b-it,The quantum computer,0,12800, remained,1,1972,1460,1,1,1,10.970956802368164
google/gemma-3-1b-it,The quantum computer,0,13080,inds,5,181840,180230,4,11,1,
google/gemma-3-1b-it,The quantum computer,0,13225, kont,1,90954,88551,1,11,1,15.812440872192383
google/gemma-3-1b-it,The quantum computer,0,13331,upload,1,13464,83083,1,11,1,15.658952713012695
google/gemma-3-1b-it,The quantum computer,0,13406,iral,1,139153,141427,1,11,1,16.513757705688477
google/gemma-3-1b-it,The quantum computer,0,13482, infection,1,1399,20673,1,2,1,11.83769416809082
google/gemma-3-1b-it,The quantum computer,0,13547, Egypt,1,4288,8058,1,9,1,13.017650604248047
google/gemma-3-1b-it,The quantum computer,0,13916, foundation,1,10650,3347,1,2,1,12.27552318572998
google/gemma-3-1b-it,The quantum computer,0,14180, dann,1,87629,76781,1,11,1,15.103433609008789
google/gemma-3-1b-it,The quantum computer,0,14226,nia,1,76690,103912,1,11,1,16.01655387878418
google/gemma-3-1b-it,The quantum computer,0,14440, inflation,1,20714,28124,1,7,1,12.801311492919922
google/gemma-3-1b-it,The quantum computer,0,14512, reserved,1,67661,20911,1,11,1,14.787393569946289
google/gemma-3-1b-it,The quantum computer,0,14611, outer,1,34393,23844,1,6,1,12.78918743133545
google/gemma-3-1b-it,The quantum computer,0,14937,"{""",5,216386,212804,6,11,1,
google/gemma-3-1b-it,The quantum computer,0,14966, metric,5,178440,132932,4,11,1,
google/gemma-3-1b-it,The quantum computer,0,15765,theless,1,192511,205314,1,11,1,16.27709197998047
google/gemma-3-1b-it,The quantum computer,0,15835,ikt,4,132770,155138,3,11,1,
google/gemma-3-1b-it,The quantum computer,0,15941, respective,1,147148,118968,1,11,1,15.238001823425293
google/gemma-3-1b-it,The quantum computer,0,16603,including,1,24113,10669,1,2,1,13.55068588256836
google/gemma-3-1b-it,The quantum computer,0,16916,rice,1,21891,29242,1,11,1,13.960551261901855
google/gemma-3-1b-it,The quantum computer,0,17349,kor,1,15769,26580,1,10,1,13.892495155334473
google/gemma-3-1b-it,The quantum computer,0,17379, rol,1,87799,83259,1,11,1,16.447429656982422
google/gemma-3-1b-it,The quantum computer,0,17564, Zealand,1,7309,5369,1,4,1,12.170632362365723
google/gemma-3-1b-it,The quantum computer,0,17623,Li,1,27475,10443,1,2,1,13.810437202453613
google/gemma-3-1b-it,The quantum computer,0,17672,ricts,1,133482,119891,1,11,1,14.751029968261719
google/gemma-3-1b-it,The quantum computer,0,17726, commands,1,18437,9845,1,2,1,12.284934997558594
google/gemma-3-1b-it,The quantum computer,0,18325,Driver,3,116554,70027,3,4,1,
google/gemma-3-1b-it,The quantum computer,0,18815, algo,2,163193,179892,1,11,1,
google/gemma-3-1b-it,The quantum computer,0,18819,desc,2,179821,133167,2,11,1,
google/gemma-3-1b-it,The quantum computer,0,18899, gravity,1,136927,79757,1,11,1,15.239067077636719
google/gemma-3-1b-it,The quantum computer,0,19387, arbitrary,4,231311,229584,5,11,1,
google/gemma-3-1b-it,The quantum computer,0,19474,vc,4,161407,175738,3,11,1,
google/gemma-3-1b-it,The quantum computer,0,19865, Ever,1,67389,52113,1,11,1,15.934879302978516
google/gemma-3-1b-it,The quantum computer,0,20278, volumes,1,2488,7067,1,7,1,12.862701416015625
google/gemma-3-1b-it,The quantum computer,0,20443,phenyl,1,60383,81830,1,11,1,15.256593704223633
google/gemma-3-1b-it,The quantum computer,0,20612,amping,4,216081,156475,2,11,1,
google/gemma-3-1b-it,The quantum computer,0,20792, Gree,1,121360,149376,1,11,1,16.13671875
google/gemma-3-1b-it,The quantum computer,0,21073,IDE,4,111966,149089,2,11,1,
google/gemma-3-1b-it,The quantum computer,0,21434,jos,1,34152,92459,1,11,1,15.477140426635742
google/gemma-3-1b-it,The quantum computer,0,21553,pus,1,70600,56841,1,11,1,14.756227493286133
google/gemma-3-1b-it,The quantum computer,0,21976, PRIM,6,147913,164460,6,11,1,
google/gemma-3-1b-it,The quantum computer,0,21988, situated,1,5576,26798,1,2,1,12.949649810791016
google/gemma-3-1b-it,The quantum computer,0,21989, historia,1,36896,68568,1,11,1,15.234990119934082
google/gemma-3-1b-it,The quantum computer,0,22037,symbol,4,174144,185409,3,11,1,
google/gemma-3-1b-it,The quantum computer,0,22175,ipheral,1,129987,213826,1,11,1,15.853402137756348
google/gemma-3-1b-it,The quantum computer,0,22358, Gib,1,81323,108538,1,11,1,16.079631805419922
google/gemma-3-1b-it,The quantum computer,0,22454, describing,1,67071,45482,1,2,1,14.3219575881958
google/gemma-3-1b-it,The quantum computer,0,22504,social,1,14742,11864,1,3,1,13.388605117797852
google/gemma-3-1b-it,The quantum computer,8,322,T,2998,246203,241814,3124,3029,2973,
google/gemma-3-1b-it,The quantum computer,8,605,us,4,50312,63445,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,806,ous,4,173373,122356,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,850, app,3,45847,49451,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,1049,inal,3,34715,23708,2,5,2,
google/gemma-3-1b-it,The quantum computer,8,1143,cept,4,120021,96188,4,7,3,
google/gemma-3-1b-it,The quantum computer,8,1176, said,6,189727,186276,6,9,3,
google/gemma-3-1b-it,The quantum computer,8,1240,riv,5,93185,142920,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,1276, Re,4,110338,43929,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,1382, aut,3,18807,7384,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,1417,wn,5,42611,95058,4,5,3,
google/gemma-3-1b-it,The quantum computer,8,1428, equ,4,66685,55309,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,1844,uf,4,80478,52181,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,1911, var,3,18634,20146,3,4,2,
google/gemma-3-1b-it,The quantum computer,8,1916,rc,3,73917,56741,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,2048, prote,4,32824,31529,4,5,3,
google/gemma-3-1b-it,The quantum computer,8,2124,++,4,68945,47135,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,2233, invest,3,19653,40395,2,5,2,
google/gemma-3-1b-it,The quantum computer,8,2247, put,3,74139,65681,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,2423,ino,4,63294,83665,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,2582,EXT,4,47865,49960,4,7,3,
google/gemma-3-1b-it,The quantum computer,8,2669,ending,5,124283,133843,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,2802, access,5,166239,193811,5,5,3,
google/gemma-3-1b-it,The quantum computer,8,3155, house,4,62062,59412,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,3210, thing,5,211633,141850,4,6,3,
google/gemma-3-1b-it,The quantum computer,8,3631,font,4,99452,66955,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,3633,aur,4,106519,96571,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,3803, God,3,66911,158184,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,3834,At,7,185269,175185,7,10,3,
google/gemma-3-1b-it,The quantum computer,8,4111,idge,4,54681,35864,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,4340,OC,3,17505,13724,3,4,2,
google/gemma-3-1b-it,The quantum computer,8,4648, tim,4,20044,37054,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,4680, cand,5,128839,122360,5,8,3,
google/gemma-3-1b-it,The quantum computer,8,4754,My,5,187557,165727,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,4981, status,5,130347,136053,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,5083, dro,4,52853,22134,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,5380, va,3,23617,94647,3,6,2,
google/gemma-3-1b-it,The quantum computer,8,5512, pun,4,37881,69300,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,5628, located,4,163857,97623,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,5732, nicht,3,15466,70104,3,7,2,
google/gemma-3-1b-it,The quantum computer,8,5912, See,4,165400,108307,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,6060, handle,6,192789,174141,6,7,3,
google/gemma-3-1b-it,The quantum computer,8,6204,miss,5,135589,155693,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,6254, tor,20,232170,231212,21,25,7,
google/gemma-3-1b-it,The quantum computer,8,6478, session,6,200636,198871,6,8,3,
google/gemma-3-1b-it,The quantum computer,8,6486, Sur,4,82466,57110,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,6540, culture,5,202640,138407,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,6541, capacity,4,131975,121399,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,7568,pop,5,112764,173108,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,7652,enz,5,137769,128102,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,7808, moved,7,182892,203094,7,11,3,
google/gemma-3-1b-it,The quantum computer,8,7876, ven,4,32437,27678,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,7902,double,5,119174,121158,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,8021,allow,5,159854,147423,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,8313, Kh,4,28865,31525,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,8448, interval,2,4920,4693,2,4,2,
google/gemma-3-1b-it,The quantum computer,8,9166, vez,5,98955,75681,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,9208,These,3,125003,127333,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,9415,Eng,4,47218,58721,4,7,3,
google/gemma-3-1b-it,The quantum computer,8,9438,dt,2,5109,5287,2,4,2,
google/gemma-3-1b-it,The quantum computer,8,9577, tou,7,115136,130014,7,11,3,
google/gemma-3-1b-it,The quantum computer,8,9697, feedback,7,218360,217303,7,12,4,
google/gemma-3-1b-it,The quantum computer,8,9744, village,8,111372,192516,9,12,3,
google/gemma-3-1b-it,The quantum computer,8,10480,match,4,92311,80368,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,10702, Gi,7,103238,68692,7,11,3,
google/gemma-3-1b-it,The quantum computer,8,10746,"""));",3,89657,95021,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,10770, Thank,4,102974,162692,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,11055, charged,5,165325,109020,5,9,3,
google/gemma-3-1b-it,The quantum computer,8,11278, aid,4,38323,59516,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,11397, dal,5,55445,88121,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,11526,BI,3,26725,15998,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,11664,unes,4,49128,33132,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,11668,username,8,119234,164381,8,14,3,
google/gemma-3-1b-it,The quantum computer,8,11699, eleg,7,170476,93745,7,10,3,
google/gemma-3-1b-it,The quantum computer,8,11833,aders,5,139029,142605,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,12248, Environment,5,63141,119615,5,7,2,
google/gemma-3-1b-it,The quantum computer,8,12396, findings,8,193482,147551,8,11,3,
google/gemma-3-1b-it,The quantum computer,8,12429,wait,4,65412,32465,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,12708, vie,4,24383,55778,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,12730, Support,6,149605,181958,6,8,4,
google/gemma-3-1b-it,The quantum computer,8,12800, remained,3,71371,68960,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,13080,inds,5,105530,88987,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,13225, kont,3,11200,14149,3,4,2,
google/gemma-3-1b-it,The quantum computer,8,13331,upload,5,22101,76837,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,13406,iral,3,40136,32343,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,13482, infection,4,34858,84496,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,13547, Egypt,4,67275,102387,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,13916, foundation,9,212309,202213,8,13,4,
google/gemma-3-1b-it,The quantum computer,8,14180, dann,7,144323,151261,7,10,3,
google/gemma-3-1b-it,The quantum computer,8,14226,nia,8,173039,168689,8,12,4,
google/gemma-3-1b-it,The quantum computer,8,14440, inflation,4,55401,42329,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,14512, reserved,5,176637,128335,5,8,3,
google/gemma-3-1b-it,The quantum computer,8,14611, outer,5,164370,158876,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,14937,"{""",7,171099,175519,7,11,3,
google/gemma-3-1b-it,The quantum computer,8,14966, metric,5,111257,83002,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,15765,theless,3,64319,66803,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,15835,ikt,4,54586,32545,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,15941, respective,22,244241,235942,17,34,12,
google/gemma-3-1b-it,The quantum computer,8,16603,including,7,208936,215960,7,12,4,
google/gemma-3-1b-it,The quantum computer,8,16916,rice,5,86312,106618,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,17349,kor,3,12974,22400,3,4,2,
google/gemma-3-1b-it,The quantum computer,8,17379, rol,4,76933,38689,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,17564, Zealand,4,59698,98573,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,17623,Li,5,73682,43660,5,5,2,
google/gemma-3-1b-it,The quantum computer,8,17672,ricts,9,207286,185429,9,13,3,
google/gemma-3-1b-it,The quantum computer,8,17726, commands,4,89847,32777,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,18325,Driver,6,166744,149363,6,10,3,
google/gemma-3-1b-it,The quantum computer,8,18815, algo,10,187452,201164,9,15,5,
google/gemma-3-1b-it,The quantum computer,8,18819,desc,4,91233,73849,4,5,2,
google/gemma-3-1b-it,The quantum computer,8,18899, gravity,4,173822,89365,4,7,3,
google/gemma-3-1b-it,The quantum computer,8,19387, arbitrary,5,182126,164790,5,7,3,
google/gemma-3-1b-it,The quantum computer,8,19474,vc,3,32799,32585,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,19865, Ever,4,68348,73985,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,20278, volumes,5,75872,131278,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,20443,phenyl,9,171327,218387,9,12,5,
google/gemma-3-1b-it,The quantum computer,8,20612,amping,6,199351,191984,6,7,4,
google/gemma-3-1b-it,The quantum computer,8,20792, Gree,11,194831,203715,11,18,6,
google/gemma-3-1b-it,The quantum computer,8,21073,IDE,4,46967,73354,4,7,2,
google/gemma-3-1b-it,The quantum computer,8,21434,jos,7,155826,218661,7,13,4,
google/gemma-3-1b-it,The quantum computer,8,21553,pus,5,127181,106393,5,6,3,
google/gemma-3-1b-it,The quantum computer,8,21976, PRIM,8,108581,131748,7,15,3,
google/gemma-3-1b-it,The quantum computer,8,21988, situated,13,171488,178256,12,17,5,
google/gemma-3-1b-it,The quantum computer,8,21989, historia,4,28329,70106,4,6,2,
google/gemma-3-1b-it,The quantum computer,8,22037,symbol,3,20198,20213,3,5,2,
google/gemma-3-1b-it,The quantum computer,8,22175,ipheral,11,155234,196466,11,19,5,
google/gemma-3-1b-it,The quantum computer,8,22358, Gib,11,132568,100232,12,17,5,
google/gemma-3-1b-it,The quantum computer,8,22454, describing,14,234347,242309,13,22,7,
google/gemma-3-1b-it,The quantum computer,8,22504,social,3,37715,61479,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,322,T,2687,249907,253127,3028,2765,2652,
google/gemma-3-1b-it,The quantum computer,17,605,us,3,46464,46894,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,806,ous,4,178718,168296,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,850, app,3,48069,18516,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,1049,inal,3,51489,36175,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,1143,cept,4,123764,95376,4,6,2,
google/gemma-3-1b-it,The quantum computer,17,1176, said,4,141870,61015,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,1240,riv,5,92265,144142,5,5,3,
google/gemma-3-1b-it,The quantum computer,17,1276, Re,4,139252,120332,4,7,3,
google/gemma-3-1b-it,The quantum computer,17,1382, aut,3,26801,13485,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,1417,wn,4,33750,105349,4,5,3,
google/gemma-3-1b-it,The quantum computer,17,1428, equ,4,106120,111904,4,8,3,
google/gemma-3-1b-it,The quantum computer,17,1844,uf,3,97670,55304,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,1911, var,3,15564,14765,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,1916,rc,3,94968,100005,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,2048, prote,4,35206,16059,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,2124,++,3,61755,38321,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,2233, invest,3,26661,15567,2,4,2,
google/gemma-3-1b-it,The quantum computer,17,2247, put,3,123883,99919,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,2423,ino,4,94784,102354,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,2582,EXT,4,63505,55378,4,7,3,
google/gemma-3-1b-it,The quantum computer,17,2669,ending,4,129073,122759,4,5,3,
google/gemma-3-1b-it,The quantum computer,17,2802, access,5,195638,202665,5,8,3,
google/gemma-3-1b-it,The quantum computer,17,3155, house,3,64618,84737,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,3210, thing,4,226366,161541,4,6,3,
google/gemma-3-1b-it,The quantum computer,17,3631,font,4,127848,107923,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,3633,aur,4,117363,69620,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,3803, God,3,72705,79665,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,3834,At,3,153685,202888,3,7,3,
google/gemma-3-1b-it,The quantum computer,17,4111,idge,3,39762,23401,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,4340,OC,3,13306,12820,2,4,2,
google/gemma-3-1b-it,The quantum computer,17,4648, tim,4,21840,33897,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,4680, cand,5,143138,117428,5,8,3,
google/gemma-3-1b-it,The quantum computer,17,4754,My,4,180310,199333,4,5,3,
google/gemma-3-1b-it,The quantum computer,17,4981, status,4,148404,158517,4,6,3,
google/gemma-3-1b-it,The quantum computer,17,5083, dro,4,59996,16769,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,5380, va,3,19264,56020,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,5512, pun,4,61271,64795,4,6,3,
google/gemma-3-1b-it,The quantum computer,17,5628, located,4,167404,127891,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,5732, nicht,3,20097,44093,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,5912, See,4,177829,126618,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,6060, handle,4,202265,190529,4,7,3,
google/gemma-3-1b-it,The quantum computer,17,6204,miss,5,170732,146800,5,9,3,
google/gemma-3-1b-it,The quantum computer,17,6254, tor,17,238306,232249,18,27,7,
google/gemma-3-1b-it,The quantum computer,17,6478, session,4,197414,145738,4,7,3,
google/gemma-3-1b-it,The quantum computer,17,6486, Sur,3,70356,47625,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,6540, culture,4,199934,206278,4,5,3,
google/gemma-3-1b-it,The quantum computer,17,6541, capacity,4,161199,149739,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,7568,pop,4,100910,127570,4,5,3,
google/gemma-3-1b-it,The quantum computer,17,7652,enz,4,101080,81640,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,7808, moved,5,178413,195447,5,7,3,
google/gemma-3-1b-it,The quantum computer,17,7876, ven,3,39325,49020,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,7902,double,4,86909,129148,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,8021,allow,4,78201,45128,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,8313, Kh,4,32299,33318,4,6,2,
google/gemma-3-1b-it,The quantum computer,17,8448, interval,3,11133,32698,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,9166, vez,4,94387,81004,4,5,2,
google/gemma-3-1b-it,The quantum computer,17,9208,These,3,109842,118928,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,9415,Eng,3,31889,22545,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,9438,dt,3,8560,9180,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,9577, tou,7,137133,168407,6,12,3,
google/gemma-3-1b-it,The quantum computer,17,9697, feedback,11,242157,242781,12,17,4,
google/gemma-3-1b-it,The quantum computer,17,9744, village,6,114244,180090,4,11,3,
google/gemma-3-1b-it,The quantum computer,17,10480,match,3,87662,117626,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,10702, Gi,7,113029,87066,5,10,3,
google/gemma-3-1b-it,The quantum computer,17,10746,"""));",3,95241,97727,3,5,2,
google/gemma-3-1b-it,The quantum computer,17,10770, Thank,3,33307,72200,3,4,2,
google/gemma-3-1b-it,The quantum computer,17,11055, charged,5,171469,168208,4,8,3,
google/gemma-3-1b-it,The quantum computer,17,11278, aid,3,40320,82095,3,5,2,
