model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1302,.g,1,63409,59888,1,3,1,13.572944641113281
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1402,AM,1,105391,17909,1,2,1,9.268211364746094
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1489,fl,1,28434,5741,1,2,1,7.945197105407715
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1546,sole,1,16640,16836,1,1,1,7.814597129821777
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1619, att,1,140596,80429,1,2,1,10.522957801818848
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1822, av,1,61799,73097,1,2,1,10.032816886901855
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1854,uss,1,122063,143019,1,2,1,11.69102954864502
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,1890,AG,1,5829,31848,1,2,1,9.035103797912598
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2095,utes,1,29944,45988,1,1,1,8.219244956970215
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2100, AN,1,99356,123881,1,3,1,16.728744506835938
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2197, document,1,98435,38459,1,2,1,8.48092269897461
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2216,ric,1,23696,26503,1,2,1,7.665781021118164
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2375,erg,1,91297,68784,1,1,1,8.335283279418945
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2512,Action,1,10948,5707,1,2,1,7.993957996368408
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2673,ically,1,110286,109470,1,1,1,9.548091888427734
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2682,vis,1,7379,4176,1,1,1,6.653984069824219
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2700,ponents,1,14192,41958,1,1,1,8.153742790222168
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2752,pen,1,70168,70494,1,2,1,9.413346290588379
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2884, design,2,34594,34270,2,3,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,2931,quired,1,39427,41467,1,2,1,9.003453254699707
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3114,cribe,1,129089,147468,1,2,1,11.4064359664917
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3182,create,1,1278,4918,1,2,1,11.168554306030273
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3246,agn,1,32829,52699,1,2,1,8.152841567993164
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3314,cul,1,49706,13894,1,1,1,7.996833324432373
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3323,Token,1,31915,17566,1,1,1,8.717377662658691
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3409, word,1,33580,76885,1,3,1,10.550155639648438
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3425, whether,1,24910,13723,1,3,1,11.96280288696289
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3509,node,1,13934,44522,1,2,1,9.212327003479004
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3613, members,1,17265,39272,1,4,1,10.240270614624023
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3738, human,2,112581,12045,1,2,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3751,fect,1,12692,11429,1,1,1,7.304074287414551
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,3774, unsigned,1,146584,112428,1,2,1,15.216876029968262
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4372,avigation,1,31006,50377,1,13,1,9.588889122009277
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4428, similar,1,25063,63981,1,4,1,15.606319427490234
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4477,ARE,1,14231,19695,1,2,1,8.138839721679688
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4520, Sec,1,16785,12573,1,2,1,13.257028579711914
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4564, connect,1,83378,53746,1,2,1,12.274375915527344
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4578,tag,1,61084,16547,1,2,1,8.221628189086914
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4624,Repository,1,2460,1253,1,1,1,7.105186462402344
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4738,ief,1,85715,137619,1,2,1,9.602740287780762
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4796, campaign,1,104878,114464,1,3,1,10.861892700195312
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,4880, shall,1,123267,37207,1,2,1,10.382781982421875
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5206, mut,1,151320,145700,1,2,1,11.903510093688965
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5293, notice,1,110436,50077,1,2,1,10.599435806274414
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5332,_config,2,37821,56363,2,2,1,
Qwen/Qwen2-0.5B-Instruct,To bake sourdough bread,23,5425, prote,1,97740,142525,1,4,1,13.114768981933594
