model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1302,.g,1,23398,28606,1,2,1,9.53476619720459
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1402,AM,1,100278,19568,1,2,1,7.86721658706665
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1489,fl,1,26539,6352,1,1,1,6.340723991394043
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1546,sole,1,2776,11738,1,1,1,5.647698879241943
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1619, att,1,105937,39874,1,2,1,7.220643997192383
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1822, av,1,86041,83574,1,2,1,10.253076553344727
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1854,uss,1,45463,20271,1,1,1,6.654311656951904
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1890,AG,1,7427,14029,1,1,1,7.87669038772583
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2095,utes,1,38692,49995,1,1,1,6.90887975692749
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2100, AN,1,113184,93956,1,2,1,11.008502960205078
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2197, document,1,122571,45253,1,2,1,8.506754875183105
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2216,ric,1,30734,18161,1,1,1,6.444925308227539
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2375,erg,1,34981,12097,1,1,1,5.955576419830322
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2512,Action,1,3361,2261,1,2,1,6.508849143981934
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2673,ically,1,61376,62789,1,1,1,7.138011932373047
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2682,vis,1,13848,11679,1,1,1,6.107978820800781
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2700,ponents,1,5384,31165,1,1,1,6.526894569396973
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2752,pen,1,28159,23331,1,1,1,6.410070896148682
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2884, design,3,78822,130605,3,4,1,
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2931,quired,1,50333,109445,1,1,1,7.77257776260376
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3114,cribe,1,70225,119305,1,1,1,7.688757419586182
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3182,create,1,1186,5974,1,2,1,8.39593505859375
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3246,agn,1,5020,20528,1,1,1,6.050953388214111
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3314,cul,1,5636,2914,1,1,1,5.098490238189697
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3323,Token,1,7609,6395,1,1,1,7.041727066040039
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3409, word,1,22282,39213,1,2,1,8.131818771362305
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3425, whether,1,55058,27538,1,3,1,14.452933311462402
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3509,node,1,10405,6027,1,2,1,6.904262542724609
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3613, members,1,29071,125094,1,2,1,10.078224182128906
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3738, human,2,123995,48803,2,2,1,
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3751,fect,1,3470,6114,1,1,1,5.673933982849121
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,3774, unsigned,1,148176,129844,1,2,1,10.581711769104004
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4372,avigation,1,38912,117508,1,2,1,7.763896465301514
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4428, similar,1,7860,79743,1,3,1,12.31751537322998
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4477,ARE,1,11759,6006,1,2,1,6.060222148895264
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4520, Sec,1,32933,30047,1,2,1,13.496904373168945
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4564, connect,1,147873,133679,1,2,1,11.332717895507812
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4578,tag,1,23587,42475,1,1,1,6.395400047302246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4624,Repository,1,16736,13638,1,2,1,7.2357659339904785
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4738,ief,1,105437,122440,1,1,1,7.008784770965576
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4796, campaign,1,110111,81025,1,3,1,9.613846778869629
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,4880, shall,1,117497,40086,1,2,1,7.930928707122803
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,5206, mut,1,76646,39946,1,2,1,7.624670028686523
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,5293, notice,1,141040,102820,1,2,1,9.993967056274414
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,5332,_config,2,80865,41206,2,3,1,
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,5425, prote,1,63027,123044,1,2,1,9.503094673156738
